		Acinetobacter baumannii	Streptococcus mutans	Lachnoanaerobaculum umeaense	Candidatus Methanomethylophilus alvus	Acinetobacter tandoii	Yarrowia lipolytica	Human betaherpesvirus 7	Fusobacterium nucleatum	Streptococcus constellatus	Gemella morbillorum	Zymoseptoria tritici	Thermothelomyces thermophilus	Methanobrevibacter_A smithii_A	Paracoccus pantotrophus
D14975	PFAM transmembrane pair domain protein	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D12037	monooxygenase	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D11136	Lipoprotein	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D10624	Involved in the assembly of lipopolysaccharide (LPS). Required for the translocation of LPS from the inner membrane to the outer membrane. Facilitates the transfer of LPS from the inner membrane to the periplasmic protein LptA. Could be a docking site for LptA	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D10534	intracellular protease	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D5623	COG2755 Lysophospholipase L1 and related esterases	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D5586	COG2214 DnaJ-class molecular chaperone	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D4018	Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D3800	Catalyzes the transfer of selenium from selenophosphate for conversion of 2-thiouridine to 2-selenouridine at the wobble position in tRNA	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D3797	Catalyzes the transfer of laurate from lauroyl-acyl carrier protein (ACP) to Kdo(2)-lipid IV(A) to form Kdo(2)- (lauroyl)-lipid IV(A)	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D3775	"Catalyzes the synthesis of gamma-glutamylcysteine (gamma-GC), the main low-molecular-weight thiol compound instead of glutathione in halophilic archaea"	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D3363	Catalyzes cross-linking of the peptidoglycan cell wall at the division septum	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D2756	Belongs to the UPF0434 family	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D2494	belongs to the nudix hydrolase family	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D2388	Belongs to the GST superfamily	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D1761	ATP-dependent carboxylate-amine ligase which exhibits weak glutamate--cysteine ligase activity	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D418	A protein kinase that phosphorylates Ser and Thr residues. Probably acts to suppress the effects of stress linked to accumulation of reactive oxygen species. Probably involved in the extracytoplasmic stress response	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D1329	aminotransferase	0.192143267	0.020608605	-0.02384598	0.079439414	0.037316552	-0.153767611	-0.134116251	-0.064172749	-0.14269185	-0.058301154	-0.016784443	-0.094981392	-0.02223352	-0.056869029
D1865	ATPase components of ABC transporters with duplicated ATPase domains	0.198633767	0.020608605	-0.02206864	0.085485983	0.037316552	-0.151707981	-0.134116251	-0.058575432	-0.138986868	-0.05785554	-0.01871309	-0.094981392	-0.018396762	-0.053011735
D18772	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is involved in regulation of expression of heat shock genes	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D17695	"Regulatory DnaK co-chaperone. Direct interaction between DnaK and DjlA is needed for the induction of the wcaABCDE operon, involved in the synthesis of a colanic acid polysaccharide capsule, possibly through activation of the RcsB RcsC phosphotransfer signaling pathway. The colanic acid capsule may help the bacterium survive conditions outside the host"	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D14606	PFAM peptidyl-prolyl cis-trans isomerase cyclophilin type	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D11960	"Modulates the activity of the EnvZ OmpR two-component regulatory system, probably by directly modulating EnvZ enzymatic activity and increasing stability of phosphorylated OmpR"	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D9712	"Has flap endonuclease activity. During DNA replication, flap endonucleases cleave the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment"	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D3765	"Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines. Specifically modifies U16 in tRNAs"	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D3529	Catalyzes the final step of fatty acid oxidation in which acetyl-CoA is released and the CoA ester of a fatty acid two carbons shorter is formed	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D2872	"Bifunctional enzyme that catalyzes the enolization of 2,3-diketo-5-methylthiopentyl-1-phosphate (DK-MTP-1-P) into the intermediate 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate (HK-MTPenyl-1-P), which is then dephosphorylated to form the acireductone 1,2-dihydroxy-3-keto-5-methylthiopentene (DHK- MTPene)"	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D2694	Belongs to the UPF0125 (RnfH) family	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D159	"2,3-dihydroxybenzoate-AMP ligase"	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D2412	Belongs to the HSP15 family	0.195633441	0.021011708	-0.022463605	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.062208778	-0.140889426	-0.057558464	-0.019234346	-0.094981392	-0.018987033	-0.054836131
D19809	Thiamine biosynthesis protein ThiF	0.194653743	0.021616361	-0.016934102	0.080117047	0.040627448	-0.151924784	-0.134116251	-0.058575432	-0.140789292	-0.055577958	-0.022518259	-0.09274316	-0.023807575	-0.058432797
D1694	ATP dephospho-CoA triphosphoribosyl transferase	0.191286032	0.021918688	-0.022167381	0.076728883	0.037178598	-0.151816382	-0.134116251	-0.059852013	-0.141590369	-0.056716749	-0.0195471	-0.095096173	-0.026660549	-0.058224295
D8084	epimerase	0.194776206	0.020003952	-0.020587524	0.0804298	0.037178598	-0.151816382	-0.134116251	-0.060146609	-0.141590369	-0.058152616	-0.019859853	-0.095096173	-0.023020547	-0.058224295
D600	"ABC-type phosphate phosphonate transport system, periplasmic component"	0.194776206	0.020003952	-0.020587524	0.0804298	0.037178598	-0.151816382	-0.134116251	-0.060146609	-0.141590369	-0.058152616	-0.019859853	-0.095096173	-0.023020547	-0.058224295
D2216	Belongs to the BolA IbaG family	0.194776206	0.020003952	-0.020587524	0.0804298	0.037178598	-0.151816382	-0.134116251	-0.060146609	-0.141590369	-0.058152616	-0.019859853	-0.095096173	-0.023020547	-0.058224295
D2614	Belongs to the SlyX family	0.198633767	0.015972929	-0.021673676	0.085485983	0.037316552	-0.151707981	-0.134116251	-0.063092565	-0.142591715	-0.062212654	-0.014438791	-0.094981392	-0.017609735	-0.057077532
D3752	"Catalyzes the sequential condensation of isopentenyl diphosphate (IPP) with (2E,6E)-farnesyl diphosphate (E,E-FPP) to yield (2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-undecaprenyl diphosphate (di-trans,octa-cis-UPP). UPP is the precursor of glycosyl carrier lipid in the biosynthesis of bacterial cell wall polysaccharide components such as peptidoglycan and lipopolysaccharide"	0.198633767	0.015972929	-0.021673676	0.085485983	0.037316552	-0.151707981	-0.134116251	-0.063092565	-0.142591715	-0.062212654	-0.014438791	-0.094981392	-0.017609735	-0.057077532
D11587	"membrane protein, terc"	0.201634092	0.015569826	-0.021278711	0.087831635	0.037316552	-0.149648351	-0.134116251	-0.059459219	-0.140689157	-0.06250973	-0.013917535	-0.094981392	-0.017019465	-0.055253136
D19120	Specifically methylates the N7 position of guanine in position 527 of 16S rRNA	0.201634092	0.015569826	-0.021278711	0.087831635	0.037316552	-0.149648351	-0.134116251	-0.059459219	-0.140689157	-0.06250973	-0.013917535	-0.094981392	-0.017019465	-0.055253136
D19719	TfoX C-terminal domain	0.195143592	0.017887665	-0.023253534	0.081785066	0.037316552	-0.151707981	-0.134116251	-0.062797969	-0.142591715	-0.060776787	-0.014126037	-0.094981392	-0.021249736	-0.057077532
D19108	Specifically methylates the cytosine at position 1962 (m5C1962) of 23S rRNA	0.195143592	0.017887665	-0.023253534	0.081785066	0.037316552	-0.151707981	-0.134116251	-0.062797969	-0.142591715	-0.060776787	-0.014126037	-0.094981392	-0.021249736	-0.057077532
D16168	Probably plays an important role in intracellular peptide degradation	0.195143592	0.017887665	-0.023253534	0.081785066	0.037316552	-0.151707981	-0.134116251	-0.062797969	-0.142591715	-0.060776787	-0.014126037	-0.094981392	-0.021249736	-0.057077532
D2302	Belongs to the DsrF TusC family	0.195143592	0.017887665	-0.023253534	0.081785066	0.037316552	-0.151707981	-0.134116251	-0.062797969	-0.142591715	-0.060776787	-0.014126037	-0.094981392	-0.021249736	-0.057077532
D14462	PFAM NADH flavin oxidoreductase NADH oxidase	0.195143592	0.017887665	-0.023253534	0.081785066	0.037316552	-0.151707981	-0.134116251	-0.062797969	-0.142591715	-0.060776787	-0.014126037	-0.094981392	-0.021249736	-0.057077532
D8154	ethanolamine utilization protein	0.196368215	0.018996196	-0.0202913	0.085538109	0.040903355	-0.15582724	-0.134116251	-0.067216904	-0.142992253	-0.058746768	-0.016992945	-0.092513598	-0.014953518	-0.055722266
D19753	"The enzymes which catalyze the reversible phosphorolysis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources, or in the rescue of pyrimidine bases for nucleotide synthesis"	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D17444	Pyridoxal kinase involved in the salvage pathway of pyridoxal 5'-phosphate (PLP). Catalyzes the phosphorylation of pyridoxal to PLP	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D16718	Protein of unknown function (DUF3237)	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D16623	Protein of unknown function (DUF2878)	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D10769	Is probably a protein kinase regulator of UbiI activity which is involved in aerobic coenzyme Q (ubiquinone) biosynthesis	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D10625	"Involved in the assembly of lipopolysaccharide (LPS). Required for the translocation of LPS from the inner membrane to the outer membrane. May form a bridge between the inner membrane and the outer membrane, via interactions with LptC and LptD, thereby facilitating LPS transfer across the periplasm"	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D10617	Involved in the aerobic and anaerobic degradation of long-chain fatty acids via beta-oxidation cycle. Catalyzes the formation of 3-oxoacyl-CoA from enoyl-CoA via L-3-hydroxyacyl-CoA. It can also use D-3-hydroxyacyl-CoA and cis-3-enoyl-CoA as substrate	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D10586	"Involved in iron-sulfur cluster biogenesis. Binds a 4Fe- 4S cluster, can transfer this cluster to apoproteins, and thereby intervenes in the maturation of Fe S proteins. Could also act as a scaffold chaperone for damaged Fe S proteins"	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D10472	inositol monophosphatase	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D8428	FeoC like transcriptional regulator	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D6837	"Displays glyoxalase activity, catalyzing the conversion of glyoxal to glycolate"	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D5976	"Component of the Rcs signaling system, which controls transcription of numerous genes. RcsC functions as a membrane- associated protein kinase that phosphorylates RcsD in response to environmental signals. The phosphoryl group is then transferred to the response regulator RcsB"	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D5240	COG0694 Thioredoxin-like proteins and domains	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D5038	"COG0123 Deacetylases, including yeast histone deacetylase and acetoin utilization protein"	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
D4216	Co-chaperone involved in the maturation of iron-sulfur cluster-containing proteins. Seems to help targeting proteins to be folded toward HscA	0.195633441	0.018693869	-0.022266123	0.083140331	0.037316552	-0.153767611	-0.134116251	-0.064467345	-0.14269185	-0.059737021	-0.017097197	-0.094981392	-0.018593519	-0.056869029
