		Acinetobacter baumannii	Yarrowia lipolytica	Human betaherpesvirus 7	Paracoccus pantotrophus	Acinetobacter tandoii	Zymoseptoria tritici	Methanobrevibacter_A smithii_A	Fusobacterium nucleatum	Gemella morbillorum	Thermothelomyces thermophilus	Candidatus Methanomethylophilus alvus	Lachnoanaerobaculum umeaense	Streptococcus mutans	Streptococcus constellatus
D3590	Catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the biosynthesis of pyridoxal 5'-phosphate. The resulting ammonia molecule is channeled to the active site of PdxS	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D3153	"Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage"	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2890	Bifunctional purine biosynthesis protein PurH	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2685	Belongs to the universal ribosomal protein uS2 family	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2631	Belongs to the sulfur carrier protein TusA family	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2559	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2557	Belongs to the precorrin methyltransferase family	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2452	Belongs to the metallo-dependent hydrolases superfamily. HutI family	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2447	Belongs to the MenA family. Type 1 subfamily	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D2276	Belongs to the cytidylate kinase family. Type 1 subfamily	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D1675	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D1061	aldehyde-lyase activity	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D886	Acyltransferase	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D550	"ABC-type dipeptide oligopeptide nickel transport systems, permease components"	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D657	ABC1 family	-0.091521554	-0.094592682	-0.141410249	-0.300415186	-0.21626716	0.182847986	0.199946572	0.214199292	0.536258275	0.483346557	0.392302494	0.431678048	0.649972683	0.75247324
D21304	"transport systems, ATPase components"	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D17970	rhamnulose-1-phosphate aldolase alcohol dehydrogenase	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D17791	Replication initiator protein A	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D17024	protein serine/threonine phosphatase activity	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D16199	Prokaryotic N-terminal methylation motif	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D14320	PFAM isocitrate isopropylmalate dehydrogenase	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D12250	N-acetylmuramoyl-L-alanine amidase activity	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D11664	Metal-sensitive transcriptional repressor	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D11130	lipopolysaccharide transmembrane transporter activity	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D10605	Involved in protein export. Acts as a chaperone by maintaining the newly synthesized protein in an open conformation. Functions as a peptidyl-prolyl cis-trans isomerase	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D9795	helix_turn _helix lactose operon repressor	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D8219	Exonuclease SbcC	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D5684	COG3436 Transposase and inactivated derivatives	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D5078	COG0285 Folylpolyglutamate synthase	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D2933	"Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection"	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D821	"Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins"	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D2225	Belongs to the carbohydrate kinase PfkB family. LacC subfamily	-0.09262672	-0.090470687	-0.141410249	-0.300144236	-0.21626716	0.199483567	0.205531262	0.206873631	0.532451275	0.482904438	0.393088081	0.432084812	0.648515753	0.750178677
D22097	UTP-glucose-1-phosphate uridylyltransferase	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D19011	SMP-30/Gluconolaconase/LRE-like region	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D17020	protein secretion by the type I secretion system	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D16116	Preprotein translocase SecG subunit	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D13852	PFAM beta-lactamase domain protein	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D10007	Histidyl-tRNA synthetase	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D6982	"DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity"	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D6554	deacetylase	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D3471	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D2656	Belongs to the tRNA nucleotidyltransferase poly(A) polymerase family	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D482	abc transporter atp-binding protein	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D1462	Antitoxin component of a toxin-antitoxin (TA) module	-0.092488575	-0.092673822	-0.141410249	-0.300686135	-0.217786763	0.199483567	0.203326779	0.210383844	0.532662775	0.482683379	0.392302494	0.431474666	0.660171189	0.751039138
D21638	Type II IV secretion system protein	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D21260	translation release factor activity	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D19884	Thioredoxin reductase	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D19122	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D18317	RNA pseudouridylate synthase	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D18108	Ribosomal protein L34	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D17640	Redox regulated molecular chaperone. Protects both thermally unfolding and oxidatively damaged proteins from irreversible aggregation. Plays an important role in the bacterial defense system toward oxidative stress	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D15870	Poly A polymerase head domain	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D13736	PFAM Aldehyde dehydrogenase	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D13638	Permeases of the drug metabolite transporter (DMT) superfamily	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D13442	Peptidase family M50	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D13297	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D13242	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D12585	NIF3 (NGG1p interacting factor 3)	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D11456	MarR family	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D10695	Ion channel	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D9771	helicase	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D9508	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D8836	"Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functional ribosomes, thus repressing translation"	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D8742	Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D8668	FMN binding	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D8112	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D6684	DHHA1 domain	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D6524	D12 class N6 adenine-specific DNA methyltransferase	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D2568	Belongs to the pseudouridine synthase RsuA family	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
D551	ABC-type dipeptide transport system periplasmic component	-0.091935992	-0.09473482	-0.141410249	-0.30082161	-0.217786763	0.191165776	0.200534434	0.214046674	0.534566275	0.482904438	0.391909701	0.431271284	0.660899654	0.752186419
