		Acinetobacter baumannii	Streptococcus mutans	Lachnoanaerobaculum umeaense	Candidatus Methanomethylophilus alvus	Acinetobacter tandoii	Yarrowia lipolytica	Human betaherpesvirus 7	Fusobacterium nucleatum	Streptococcus constellatus	Gemella morbillorum	Zymoseptoria tritici	Thermothelomyces thermophilus	Methanobrevibacter_A smithii_A	Paracoccus pantotrophus
D5411	COG1292 Choline-glycine betaine transporter	0.969234337	0.524680059	0.200559116	0.094912063	0.963057654	0.204501618	0.48942373	0.857120024	0.976027954	0.537962258	0.569883111	0.439923284	0.531534299	0.597204058
D5526	COG1921 Selenocysteine synthase seryl-tRNASer selenium transferase	0.777702822	0.983887862	0.482013813	0.196269064	0.501718352	0.101267521	0.684132498	0.316106926	0.558906106	0.679492268	0.856533492	0.518181273	0.417441596	0.678054707
D2177	Belongs to the arginase family	0.513630957	0.582228585	0.162595542	0.134542298	0.540474571	0.471450946	0.140354761	0.493006883	0.438933425	0.962453193	0.959485918	0.835709786	0.823482167	0.301910417
D8017	endonuclease III	0.693876824	0.913653879	0.07153978	0.115306141	0.557714489	0.340190836	0.11998143	0.325029813	0.294774941	0.779738886	0.650592581	0.897277136	0.5772961	0.096332206
D11727	"Methionyl-tRNA synthetase, beta subunit"	0.643557785	0.955100884	0.122181867	0.037441938	0.652139196	0.199084119	0.190631346	0.213070145	0.31769659	0.817609345	0.981198178	0.998816985	0.033490626	0.673154121
D14665	PFAM Phosphomethylpyrimidine kinase	0.402926743	0.792345989	0.122410027	0.04455054	0.440056348	0.020493996	0.140354761	0.809286984	0.491622161	0.896291177	0.704883401	0.44420754	0.105797462	0.336164218
D3396	"Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of hydrogenobyrinate, using either L-glutamine or ammonia as the nitrogen source"	0.051810901	0.431329629	0.682686536	0.392911667	0.395603225	0.355444966	0.257261833	0.876075243	0.498186274	0.875602399	0.891902489	0.687383809	0.75003735	0.70665478
D8113	"Essential cell division protein. May link together the upstream cell division proteins, which are predominantly cytoplasmic, with the downstream cell division proteins, which are predominantly periplasmic"	0.055066213	0.437779531	0.685827063	0.405407837	0.396719407	0.346073491	0.257261833	0.896185261	0.484937216	0.881790605	0.879745561	0.685556291	0.743053596	0.696338857
D2741	Belongs to the UPF0324 family	0.055066213	0.447773628	0.68477963	0.405407837	0.396719407	0.346073491	0.257261833	0.90906827	0.47680824	0.89418778	0.891902489	0.685556291	0.745200279	0.685524309
D8343	family 5	0.054599546	0.439508593	0.683732787	0.402421891	0.395603225	0.347692194	0.257261833	0.909628955	0.481315333	0.886295563	0.901110937	0.687383809	0.74896161	0.686077399
D1449	antiporter	0.053048229	0.453918328	0.672777025	0.406905636	0.397278192	0.361225003	0.257261833	0.876632863	0.482219456	0.899266794	0.89130887	0.684947515	0.726483923	0.677247815
D11745	Methylase involved in ubiquinone menaquinone biosynthesis	0.052258087	0.459665378	0.68164088	0.395856076	0.396719407	0.353804033	0.257261833	0.901223448	0.477257933	0.908305962	0.90705884	0.685556291	0.750575398	0.684418623
D10186	hydrogenase expression formation protein HypE	0.057995733	0.41188825	0.694227578	0.417697415	0.395603225	0.347692194	0.257261833	0.882212301	0.497726307	0.853444723	0.878560951	0.687383809	0.724886866	0.707773207
D21412	Trehalase	0.057995733	0.41188825	0.694227578	0.417697415	0.395603225	0.347692194	0.257261833	0.882212301	0.497726307	0.853444723	0.878560951	0.687383809	0.724886866	0.707773207
D18830	signal transduction protein containing sensor and EAL	0.061561041	0.413558411	0.701608227	0.433300671	0.395603225	0.347692194	0.257261833	0.893388018	0.489484728	0.857643757	0.892496167	0.687383809	0.707397552	0.696895097
D3344	"Catalyzes a proton abstraction reaction that results in 2,5-elimination of pyruvate from 2-succinyl-5-enolpyruvyl-6- hydroxy-3-cyclohexene-1-carboxylate (SEPHCHC) and the formation of 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate (SHCHC)"	0.062075292	0.421544863	0.702664868	0.436415685	0.396719407	0.346073491	0.257261833	0.892828724	0.484937216	0.865492381	0.883300955	0.685556291	0.703706609	0.696338857
D19114	Specifically methylates the guanine in position 966 of 16S rRNA in the assembled 30S particle	0.062075292	0.421544863	0.702664868	0.436415685	0.396719407	0.346073491	0.257261833	0.892828724	0.484937216	0.865492381	0.883300955	0.685556291	0.703706609	0.696338857
D13553	"peptide transport system, permease"	0.058485795	0.439508593	0.693175484	0.420748303	0.396719407	0.346073491	0.257261833	0.907386483	0.47680824	0.886013897	0.893683699	0.685556291	0.725419089	0.685524309
D3362	Catalyzes cross-linking of the peptidoglycan cell wall	0.058485795	0.439508593	0.693175484	0.420748303	0.396719407	0.346073491	0.257261833	0.907386483	0.47680824	0.886013897	0.893683699	0.685556291	0.725419089	0.685524309
D3593	"Catalyzes the hydrolysis of N-succinyl-L,L- diaminopimelic acid (SDAP), forming succinate and LL-2,6- diaminoheptanedioate (DAP), an intermediate involved in the bacterial biosynthesis of lysine and meso-diaminopimelic acid, an essential component of bacterial cell walls"	0.058485795	0.439508593	0.693175484	0.420748303	0.396719407	0.346073491	0.257261833	0.907386483	0.47680824	0.886013897	0.893683699	0.685556291	0.725419089	0.685524309
D21523	tRNA_anti-like	0.057995733	0.431329629	0.692123966	0.417697415	0.395603225	0.347692194	0.257261833	0.907947034	0.481315333	0.878133063	0.902894755	0.687383809	0.729148257	0.686077399
D15539	Phosphodiester glycosidase	0.057995733	0.431329629	0.692123966	0.417697415	0.395603225	0.347692194	0.257261833	0.907947034	0.481315333	0.878133063	0.902894755	0.687383809	0.729148257	0.686077399
D10640	Involved in the biosynthesis of lipopolysaccharides (LPSs). Catalyzes the hydrolysis of 3-deoxy-D-manno-octulosonate 8-phosphate (KDO 8-P) to 3-deoxy-D-manno-octulosonate (KDO) and inorganic phosphate	0.057995733	0.431329629	0.692123966	0.417697415	0.395603225	0.347692194	0.257261833	0.907947034	0.481315333	0.878133063	0.902894755	0.687383809	0.729148257	0.686077399
D10281	"Hydrolyzes RNA 2',3'-cyclic phosphodiester to an RNA 2'- phosphomonoester"	0.057995733	0.431329629	0.692123966	0.417697415	0.395603225	0.347692194	0.257261833	0.907947034	0.481315333	0.878133063	0.902894755	0.687383809	0.729148257	0.686077399
D6722	Dienelactone hydrolase	0.057995733	0.431329629	0.692123966	0.417697415	0.395603225	0.347692194	0.257261833	0.907947034	0.481315333	0.878133063	0.902894755	0.687383809	0.729148257	0.686077399
D8980	GHMP kinase	0.057995733	0.431329629	0.692123966	0.417697415	0.395603225	0.347692194	0.257261833	0.907947034	0.481315333	0.878133063	0.902894755	0.687383809	0.729148257	0.686077399
D11497	May increase the rate of spontaneous hydrolysis of aminoacrylate to malonic semialdehyde. Required to remove a toxic intermediate produce in the pyrimidine nitrogen degradation	0.055418335	0.429191658	0.679029348	0.416176748	0.395045829	0.364553525	0.257261833	0.876075243	0.491309978	0.87532129	0.911523122	0.688603145	0.714269917	0.678349181
D11638	metal-binding protein	0.059351466	0.433903121	0.684256134	0.432191212	0.397278192	0.35339453	0.257261833	0.882770563	0.481767282	0.877008172	0.877968745	0.684947515	0.701600543	0.678349181
D3259	Carbon dioxide concentrating mechanism carboxysome shell protein	0.048555572	0.442543628	0.636754755	0.397121932	0.356139777	0.392721208	0.257261833	0.792713106	0.515358786	0.873072973	0.906166323	0.723364963	0.698971102	0.70805291
D11257	Lysozyme inhibitor LprI	0.05985077	0.413558411	0.655182656	0.442009373	0.38290056	0.362055387	0.257261833	0.849939318	0.49497114	0.845617432	0.856401355	0.698692529	0.67754476	0.670653801
D19932	threonine efflux protein	0.063114188	0.409390336	0.67433806	0.449453907	0.383447731	0.352985319	0.257261833	0.859375718	0.493596541	0.841988328	0.852571061	0.697466765	0.675986668	0.688014502
D2723	Belongs to the UPF0271 (lamB) family	0.054949243	0.409390336	0.627621403	0.406263328	0.355093838	0.346477727	0.257261833	0.86994544	0.50048941	0.830286241	0.843744986	0.725227114	0.733952084	0.69356005
D11026	large subunit	0.057266882	0.401949495	0.651582941	0.414226293	0.366170401	0.350129031	0.257261833	0.891151152	0.497726307	0.833347637	0.891012083	0.716241577	0.728082139	0.684971384
D16952	Protein of unknown function (DUF969)	0.057995733	0.403184113	0.661888556	0.424250597	0.380171708	0.357915125	0.257261833	0.875517683	0.499106868	0.838920097	0.890418553	0.702988722	0.708453343	0.678900116
D9180	glycerol dehydrogenase	0.293968556	0.344946404	0.512919079	0.473829351	0.339632178	0.376775247	0.257261833	0.464727559	0.473218851	0.862407407	0.362583166	0.728023311	0.833590962	0.71057196
D10765	"Is involved in NO detoxification in an aerobic process, termed nitric oxide dioxygenase (NOD) reaction that utilizes O(2) and NAD(P)H to convert NO to nitrate, which protects the bacterium from various noxious nitrogen compounds. Therefore, plays a central role in the inducible response to nitrosative stress"	0.115378694	0.305645956	0.464116821	0.49290111	0.242949116	0.269793027	0.298690699	0.936605088	0.51620566	0.604523533	0.658596771	0.919071482	0.810144298	0.657430385
D6606	Dehydratase small subunit	0.114704693	0.335544568	0.471165839	0.483256752	0.243386263	0.261766629	0.298690699	0.883160053	0.488005678	0.64464828	0.689200056	0.917665812	0.837329886	0.64176468
D8158	Ethanolamine utilization protein EutJ	0.106956499	0.348324056	0.471637811	0.452736424	0.242949116	0.255320418	0.298690699	0.855128915	0.482658432	0.661493311	0.70319842	0.918368616	0.886243714	0.649288569
D9705	Has a glutathione-disulfide oxidoreductase activity in the presence of NADPH and glutathione reductase. Reduces low molecular weight disulfides and proteins	0.112259167	0.333181603	0.478272026	0.466746259	0.242076436	0.256743527	0.298690699	0.856318358	0.487518281	0.645747559	0.714288105	0.920477398	0.868289376	0.64986879
D22518	Zinc-ribbon containing domain	0.112259167	0.333181603	0.478272026	0.466746259	0.242076436	0.256743527	0.298690699	0.856318358	0.487518281	0.645747559	0.714288105	0.920477398	0.868289376	0.64986879
D15317	Phage P2 GpU	0.106963556	0.525210281	0.504792104	0.244516613	0.151589679	0.460024421	0.22156069	0.824693754	0.532784972	0.862332215	0.655855644	0.921116268	0.956297484	0.829234075
D5257	COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	0.132384677	0.547421792	0.561904352	0.272083575	0.166661636	0.464539471	0.22156069	0.810173267	0.52428802	0.888316826	0.619097412	0.890224322	0.993068257	0.853614832
D3027	Branched-chain amino acid transport	0.119055397	0.565883005	0.553304982	0.25533477	0.166661636	0.456878186	0.22156069	0.786457991	0.510132033	0.912551208	0.659706979	0.891457195	0.960025001	0.834761962
D12104	"Mu transposase, C-terminal"	0.119462153	0.566813658	0.545664501	0.248333102	0.166073661	0.466352196	0.22156069	0.794686088	0.52073072	0.908017206	0.634201991	0.892073728	0.947781072	0.843345842
D2781	Belongs to the xylose isomerase family	0.130632212	0.757683852	0.73772793	0.275076425	0.565752426	0.511222988	0.22156069	0.816648071	0.259013817	0.7195417	0.633190294	0.996267285	0.656961438	0.450380182
D17970	rhamnulose-1-phosphate aldolase alcohol dehydrogenase	0.04369964	0.487920915	0.859008893	0.187319911	0.270462299	0.652042746	0.190631346	0.67272946	0.346728545	0.874966224	0.643365637	0.861386728	0.746991686	0.643849657
D14055	PFAM EAL domain protein	0.131506239	0.494714329	0.783242256	0.708167486	0.565752426	0.538233722	0.22156069	0.705092555	0.902544878	0.844121988	0.637241076	0.97542999	0.650435626	0.466371217
D21064	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	0.126221623	0.521627095	0.77500143	0.693182947	0.567026461	0.536281493	0.22156069	0.692722378	0.887476928	0.870802406	0.63825543	0.977295555	0.666919818	0.45747363
D2732	Belongs to the UPF0301 (AlgH) family	0.134823222	0.490805791	0.781695264	0.732584851	0.567663981	0.554470987	0.22156069	0.747705435	0.913329005	0.837017749	0.620099613	0.977917438	0.610901192	0.467899618
D6243	CSS motif domain associated with EAL	0.143507961	0.487345163	0.781179787	0.738999387	0.565752426	0.554470987	0.22156069	0.687304473	0.943059874	0.823372421	0.615595152	0.938779712	0.639377731	0.458769883
D523	"ABC transporter, transmembrane region"	0.096347991	0.254723441	0.573212952	0.590289702	0.387983087	0.497212721	0.163751704	0.782869134	0.800871103	0.485400732	0.921863985	0.884241868	0.65011567	0.475808317
D9424	glycosyl transferase family 2	0.083797502	0.335345485	0.960587263	0.64355526	0.291909889	0.448799583	0.102250754	0.732559518	0.37696627	0.641809346	0.67044319	0.88958198	0.79513418	0.276724559
D9159	"Glutathione S-transferase, N-terminal domain"	0.222212199	0.689853686	0.90856799	0.774485935	0.397278192	0.592112163	0.257261833	0.412127677	0.557370967	0.891931784	0.948519483	0.593201893	0.610839059	0.401571131
D13569	Peptidoglycan polymerase that catalyzes glycan chain elongation from lipid-linked precursors	0.133932593	0.777574533	0.894999855	0.730450687	0.551198195	0.746662667	0.22156069	0.628077025	0.58093146	0.715764797	0.892675731	0.765136569	0.471124361	0.43030257
D10430	"Inhibits all the catalytic activities of DNA gyrase by preventing its interaction with DNA. Acts by binding directly to the C-terminal domain of GyrB, which probably disrupts DNA binding by the gyrase"	0.136956338	0.789683942	0.849030817	0.720076016	0.565752426	0.727199699	0.22156069	0.580922217	0.566974584	0.693994801	0.84722845	0.776178756	0.496737458	0.442075895
D16316	protein involved in exopolysaccharide biosynthesis	0.127714783	0.817240725	0.8685289	0.706848538	0.567663981	0.745546111	0.22156069	0.606868931	0.567900149	0.675422351	0.85806308	0.778572148	0.494611168	0.435326411
D9265	Glycoside hydrolase	0.160910601	0.648610812	0.602369926	0.372329971	0.667664384	0.549994933	0.190631346	0.302185111	0.757855533	0.799014259	0.349970437	0.673192743	0.829173419	0.440984156
D11547	Membrane	0.076258225	0.352430991	0.829286214	0.66338882	0.497206579	0.797835382	0.07347274	0.249837052	0.974965003	0.975242259	0.547415226	0.974679369	0.916016115	0.568166298
D14610	PFAM Periplasmic binding protein LacI transcriptional regulator	0.190891191	0.609302503	0.929631588	0.553941342	0.536666773	0.794374693	0.140354761	0.360827789	0.751253962	0.597598629	0.723635044	0.864051902	0.924779385	0.278702742
D15550	Phosphoenolpyruvate phosphomutase	0.359106733	0.973786502	0.639462756	0.693575812	0.514401393	0.729692788	0.22156069	0.387093987	0.892316137	0.925100402	0.751477709	0.664387099	0.564706232	0.274918363
D746	acetyltransferase	0.125983564	0.521777763	0.628062693	0.619364452	0.361219218	0.982870216	0.275232269	0.561047311	0.664591586	0.914899656	0.921172971	0.622864556	0.542831949	0.330618406
D19901	This enzyme scavenges exogenous and endogenous cytidine and 2'-deoxycytidine for UMP synthesis	0.346850395	0.404319026	0.576844016	0.72843244	0.493970222	0.844932832	0.219876603	0.138270707	0.810916036	0.852263095	0.67621957	0.77228414	0.454661468	0.403936583
D5455	COG1502 Phosphatidylserine phosphatidylglycerophosphate cardiolipi n synthases and related enzymes	0.572812576	0.565151241	0.573923347	0.29456558	0.721728386	0.834971335	0.190631346	0.317178333	0.388388942	0.733537623	0.927569391	0.886510389	0.503248663	0.783981736
D564	"ABC-type Fe3 transport system, permease component"	0.605103656	0.406166489	0.350860673	0.496048856	0.714389635	0.569875188	0.190631346	0.820093096	0.460508885	0.723432435	0.586169064	0.982256189	0.885052712	0.878772684
D13860	PFAM Biotin lipoate A B protein ligase	0.579315307	0.415503511	0.639628337	0.229057616	0.724403266	0.536001798	0.190631346	0.792573854	0.771191961	0.558696555	0.791501305	0.707681506	0.730663797	0.956236077
D12633	Nitrite reductase	0.225824693	0.51028809	0.384829884	0.626630624	0.550255277	0.304244877	0.22156069	0.446272034	0.873520553	0.861274505	0.532831551	0.485971669	0.993334856	0.96003912
D592	ABC-type nitrate sulfonate bicarbonate transport system permease component	0.246480212	0.309533075	0.227572329	0.617214126	0.725741939	0.215550495	0.190631346	0.583444047	0.281968361	0.68962283	0.884353028	0.603131177	0.959205547	0.887012319
D2308	Belongs to the EPSP synthase family. MurA subfamily	0.151497829	0.360077143	0.454279393	0.778484615	0.9110763	0.566515839	0.163751704	0.504432174	0.245305568	0.570227493	0.536901599	0.748410244	0.724251922	0.849630776
D9474	Glycosyltransferase family 9 (heptosyltransferase)	0.145309402	0.574829231	0.466063062	0.86568569	0.46640499	0.573149782	0.140354761	0.89530538	0.665718272	0.53523387	0.744426383	0.355437692	0.687551167	0.603690385
D6807	Diol dehydratase reactivase ATPase-like domain	0.084773756	0.253011074	0.389135468	0.551833808	0.343285191	0.447983679	0.163751704	0.907965806	0.435511027	0.854084606	0.746286753	0.799363473	0.819865401	0.977258021
