PG.MolecularWeight	PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	p_value	log2FC	Early_mean	Advance_mean	T2	T5	T6	T7	T8	T10	T11	T12	T14	T16	T21	T22	T26	T27	T28	T29	T32	T34	T35	T43	T47	T51	T55	T58	T60	T63	T64	T65	T69	T72	T73	T74	T75	T3	T4	T9	T13	T15	T23	T30	T33	T36	T37	T38	T39	T42	T44	T45	T46	T48	T50	T52	T53	T57	T59	T62	T66	T67	T68	T70	T71	T76
43009.91	P21549	AGXT	Serine--pyruvate aminotransferase	0.002323314	4.650410231	0.586923949	5.237334179	0.589768216	0.593704938	0.581901612	0.590830219	0.587634871	0.58988205	0.586028124	0.583743751	0.586085881	0.590788964	0.579090261	0.587730123	0.578752282	0.576321008	0.589867063	0.581687861	0.59332481	0.594503248	0.586341541	0.590440719	0.587660736	0.587813092	0.576598675	0.592208789	0.591154796	0.589235119	0.591698746	0.581389265	0.578736996	0.590531819	0.575679492	0.593057043	0.59429819	0.57613588	20.61038935	0.5785116	0.592848591	0.579064765	0.576937518	0.575557432	0.576535643	0.589400717	18.28031273	0.594431325	0.575646414	19.00374299	0.58465354	0.591143834	20.27888088	0.579818257	0.588490008	20.8004955	0.591711385	19.64421739	0.591152853	0.580545359	0.581885872	0.57836202	0.58187984	0.593317831	0.578502689	20.42811899
30898.56	P21583	KITLG	Kit ligand	0.03685175	-3.186822242	4.372884028	1.186061787	0.594145747	0.585786691	0.588306741	0.592877453	0.58172903	0.577096753	0.578476493	18.76435511	18.61502407	0.579981155	0.588672797	16.15036198	19.31901025	0.579300396	19.4767797	0.580785108	0.576256925	19.33929085	17.48448182	0.577726466	0.580999535	0.584428171	0.575696154	0.588638728	0.579857432	0.584290262	0.581727373	0.583942536	0.585230549	0.57775196	0.588125984	0.578163391	0.585875329	0.591915763	0.581872415	0.584011134	0.584375855	0.58560657	0.579271265	0.591669046	0.576521806	0.583827876	0.580072954	0.582741407	0.587348165	0.594492034	0.578990891	0.576580819	0.586696371	0.590558674	0.577621974	0.584033096	0.585268909	0.593914957	0.578325706	0.592768547	0.58123387	0.582606719	0.588828448	0.578320224	0.586609352	18.02970697
43122.49	P21953	BCKDHB	"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial"	0.031704411	2.873287223	16.70308933	19.57637655	19.82571735	19.91926389	19.36851272	18.12145827	19.79947669	0.585865687	22.04078452	19.90731852	20.32219169	20.95983359	19.79023652	19.27414408	20.04437611	19.21344735	19.69988673	18.90300682	20.94331224	19.72293393	20.83290681	20.4244016	20.52676893	19.50913758	19.18997141	19.66279157	0.581455828	0.575814347	16.95883057	17.8794735	0.578846701	19.28142155	18.69010201	0.594108643	17.47415017	20.20902121	19.53761797	19.33793122	19.38610075	19.61149495	19.69757561	19.49295703	17.84871548	20.33617528	20.56157335	19.69516934	19.60094451	20.30612985	19.91419094	20.24422416	19.89938883	20.12608307	20.34484324	20.5124392	19.15872647	19.87239383	18.4450482	19.5333592	18.43451179	19.45015369	19.21406991	19.56643676	17.22658153	20.1510627
59591.39	P22309	UGT1A1	UDP-glucuronosyltransferase 1-1	0.013216037	2.514947645	0.58418371	3.099131355	0.590698819	0.591084593	0.588462979	0.575889118	0.585637455	0.58451718	0.585479511	0.585521172	0.58631756	0.591849725	0.578767941	0.584001959	0.58125792	0.577063349	0.583212573	0.588194384	0.575884281	0.581058468	0.590523036	0.584782503	0.575887594	0.584487151	0.583462983	0.590647189	0.589583471	0.582775039	0.58254584	0.584422762	0.579417236	0.58967495	0.576311617	0.587401576	0.581240509	0.579278512	0.591976145	15.26960527	0.593633478	18.11238796	0.577003232	0.579894235	16.2504297	0.577485874	0.579669139	13.01872621	13.18117228	0.586117703	0.575870783	0.58741983	0.579813493	0.584434071	0.580495659	0.5914725	0.589470784	0.588296901	0.592533579	0.576442285	0.593109703	0.591254666	0.587463972	0.589096851	0.581688469	0.588566021
22019	P22492	HIST1H1T	Histone H1t	0.004073438	6.723774842	4.58317646	11.3069513	0.588221839	0.594447083	0.581242991	0.593822589	19.99741321	0.58989985	0.592535232	0.577578369	0.575989987	0.592372169	19.06125993	18.21637257	0.576025847	0.588283168	0.581767252	0.591236044	0.580151603	0.581235871	19.81338225	0.592175104	20.48577417	0.588332726	19.24022854	0.582687298	0.589958864	0.587643114	19.19688469	0.585381218	0.585983373	0.576813075	0.580711375	0.588118932	0.590892855	21.5314801	19.78969034	19.6915396	0.578333579	19.33044043	0.585809663	0.580830914	19.5685031	19.77432128	20.69176556	20.76781267	18.63985614	18.18628021	0.593066427	0.584281344	0.582627929	0.58250472	22.08935398	0.594082295	18.58868273	19.63423332	0.58828929	0.590189884	19.55419887	19.93636	0.577160222	0.593230216	0.592764199	22.50389875
68686.35	P23219	PTGS1	Prostaglandin G/H synthase 1	0.02089591	3.010847088	16.23826344	19.24911053	19.5256723	19.08927864	16.09408655	20.23775395	19.22188769	0.577309135	18.21920442	18.70998901	18.07683631	20.3294423	18.860195	20.1576194	18.81925506	18.78416674	19.1389492	20.0630145	0.580727667	20.34894936	19.03217776	19.4884303	18.25650573	19.25728583	19.00418446	18.91312425	0.581108286	0.583115852	17.68461573	18.96802997	0.588093214	19.17047417	19.7367345	20.86881333	16.89566301	18.59861174	19.84986454	19.47141301	18.65646153	19.61190823	19.3962716	19.48629825	18.7114501	19.60235521	18.52603089	18.89991714	19.53284148	20.36586212	19.20885872	20.07534433	19.42539162	18.82919247	18.70184379	19.90888055	17.70502895	19.8507041	17.41211212	20.06906013	18.97647034	19.44883368	18.19007121	19.10057364	21.41183473	19.20071919
73475.69	P24386	CHM	Rab proteins geranylgeranyltransferase component A 1	0.010630788	3.669487915	16.12332686	19.79281478	20.00473807	20.08229899	20.02023327	19.73380046	17.71646741	19.32276768	0.57881192	19.255144	15.7560392	0.588571095	18.87323926	19.52979834	19.15552979	19.44089831	19.52659153	17.63156098	0.583640662	19.23332213	19.81130031	20.96080093	20.30388064	19.25591303	19.68185585	19.92369018	0.587518919	21.24524833	20.21032116	19.88537968	21.72580995	21.1179471	17.97460732	0.587300774	1.764759139	17.84224607	19.23798729	18.36550534	20.23129326	19.17774359	20.17489125	20.92580487	21.08857573	18.70137162	20.99720093	19.88876851	19.50978865	19.83323167	21.3341827	19.50805636	19.16465133	20.94942199	19.94162375	19.77089795	19.826365	19.88890792	20.0629228	20.48856686	17.9384379	18.1775599	18.80574023	20.72089437	20.56925938	20.86973126
45571.18	P24468	NR2F2	COUP transcription factor 2	0.032305417	4.090885013	11.77511081	15.86599583	17.99635263	17.46199619	19.32823732	17.57903747	16.59093489	0.586152565	0.588416633	0.586962504	0.585815146	0.578469839	17.23014199	18.10303547	0.57927287	17.7986828	17.52249102	18.08035856	0.583938015	17.3995069	18.29511366	19.02356114	17.93082079	0.584620471	17.99413216	19.01167548	20.86155759	19.29960994	17.44231761	17.50134739	0.593742734	0.590409949	19.09857975	0.583813356	0.587552031	16.73004084	18.19892668	21.02468113	19.43188382	17.85738849	18.58051495	19.15152697	17.12662224	16.61854973	14.44437912	16.04633736	16.10602405	0.581578794	18.08697441	18.25443829	15.73339502	19.62751396	18.19164091	16.74567484	18.02274285	18.25370945	0.575520384	18.88683124	14.10458196	18.06874827	16.47146163	19.66662569	0.577960408	16.94760555
41975.6	P26022	PTX3	Pentraxin-related protein PTX3	0.029802297	4.644379077	10.50354739	15.14792646	0.57751892	17.7551546	0.583767772	18.73275941	18.98948372	0.589511634	0.582239793	0.580538495	18.3814512	19.66611768	0.580115937	19.3445247	19.03236831	0.585345154	0.587096107	19.10976356	0.588954829	17.95649589	0.583459651	17.95677601	0.582205315	20.5115097	17.25602364	18.42569664	17.90635235	0.589025302	19.41739749	18.39741155	0.593562457	0.587150797	18.5490475	0.585372809	20.45286485	17.53155946	16.47442611	15.15632384	19.30025158	17.87801217	17.58339489	20.19927589	19.26104182	18.20487244	17.2288454	17.59945298	17.47286966	18.37168533	0.585401305	19.63703829	0.587397762	16.77742068	19.07217268	19.10498131	17.98251763	18.41809246	18.91053834	0.590477569	17.72379029	17.9117981	18.24069716	0.57968796	20.32436338	0.581480945
105312.94	P26232	CTNNA2	Catenin alpha-2	0.047474061	4.119065339	7.456965712	11.57603105	0.593832888	15.57021891	0.593007316	20.97838203	19.06695453	0.585387978	0.576621232	0.592820103	0.588864815	0.579192731	15.51354605	16.72963723	21.25337576	17.14780177	0.589289283	15.84156723	0.589774258	0.575646889	14.00225946	18.19032566	0.585388137	0.583540876	15.85241188	0.580647468	0.582955913	0.576448928	12.78483171	18.05191387	13.98798779	0.585704288	0.588648029	0.575793848	0.58508962	16.69543954	15.56527237	16.38937322	0.59094025	16.69874822	17.49428736	0.577370214	14.68244955	16.55335555	14.85004545	15.24558796	15.57294177	13.49465664	0.583464761	0.581745511	17.89483894	18.67589869	0.58060132	17.98716589	19.08755235	0.585501763	0.589374891	0.583321566	18.60279082	15.55187263	13.01016406	0.578300967	19.61792499	16.78391325
49452.13	P29083	GTF2E1	General transcription factor IIE subunit 1	0.03118471	-1.585253039	20.32641124	18.7411582	19.06930618	21.88543079	19.70322051	21.20409333	19.64805306	20.45455584	19.90192686	18.50982827	19.05782766	20.50697046	20.74735926	21.49977157	20.52727046	20.99374987	20.45931979	19.59046416	20.2485416	19.48721125	20.16565351	18.81570616	19.94016446	19.54907159	20.54552837	20.82308098	20.0916541	18.7945877	20.06503264	21.37689032	17.61373597	19.65118804	18.70171616	26.3503247	24.7923352	19.99587064	20.35926632	18.84803451	19.45066532	17.6760509	19.83413769	18.48709603	17.84336281	19.47267857	18.18796138	18.12346248	17.56101775	19.53844709	20.18339959	20.12695586	20.79685426	19.11341979	18.77728833	17.45260297	20.23025899	23.91773291	20.33429566	20.63325479	18.69420313	18.33728312	18.60684051	19.90865722	0.584879291	20.41760983
15693.01	P29373	CRABP2	Cellular retinoic acid-binding protein 2	0.028105417	4.662656922	11.34247542	16.00513234	18.93277938	0.580698964	19.08819979	19.80117707	0.582103464	0.584747832	0.592928494	19.26864679	16.55666894	23.36896864	18.18444559	17.33942516	18.86043401	19.483626	19.66371336	19.71914438	0.591751504	19.54444638	0.583471386	17.81125914	0.580850202	22.19977792	0.579993527	19.25340837	1.700279474	0.585926793	18.13373519	18.8138714	0.588650713	0.581303591	0.585668224	0.582217098	18.97737007	18.97511956	0.593663705	17.54768156	19.78625926	19.12290112	20.17809538	16.91577674	17.12270448	0.576065225	17.23694132	17.29118026	16.93169543	16.65427087	19.47647837	18.38289272	19.14021848	0.591408792	22.38621774	19.03820098	16.9796326	18.37943099	18.41610207	19.85813404	18.7357977	18.40318812	15.04704351	0.583203339	20.42846254	19.37007102
192095.34	P29375	KDM5A	Lysine-specific demethylase 5A	0.038860266	3.197194737	13.39871229	16.59590702	16.99244596	17.67325483	17.98056602	18.19430148	0.585039526	18.97056778	17.46769522	0.590676283	0.589247643	0.576739042	17.05564371	16.9332259	17.12722247	17.52727069	0.580013066	17.44538925	17.96120777	18.03015471	18.41071659	16.64875671	16.29823951	16.84306449	17.37591746	16.62677447	17.68030178	18.12544311	0.580972152	16.09625543	17.69439902	17.94937363	18.38730123	0.579103618	0.580224901	17.78002045	17.58746119	18.46796805	19.31563883	17.93858202	14.54262572	17.89893217	19.13200089	20.04033688	18.5602772	12.8227551	0.589580878	14.33498764	17.15754215	18.04922156	14.91912765	17.83441424	18.56321781	14.12326512	16.25619789	16.13974853	18.11322964	16.12528292	17.62679241	14.91381864	16.89075569	17.11671501	22.35518452	16.08562287
71800.9	P30203	CD6	T-cell differentiation antigen CD6	0.014192837	4.793592813	8.310109069	13.10370188	16.81400738	14.49823555	0.577744487	16.45037598	0.583532457	0.585707526	17.55856085	0.589056866	0.576902509	0.585695573	15.9010442	16.99073502	16.50496237	0.59186483	16.11904955	16.33697121	0.575764275	16.78729302	15.40738707	17.47585005	17.75705301	0.583058144	16.16421812	0.580962129	17.50987175	0.583940396	0.592744093	16.02229093	0.585096678	0.587861636	0.584443357	0.590556637	0.580761622	0.590871743	17.15422276	0.586941043	15.51223073	15.22052122	0.582535035	16.66744802	15.56621934	15.68779107	15.65476395	15.26673465	14.64397682	19.823185	17.49807165	17.62511262	16.41581641	15.98845916	0.591619879	16.7451856	17.70020834	14.60440822	0.593204491	19.8289397	16.39773951	15.44841782	15.30836625	0.585761956	14.57692162	17.14167997
67638.36	P30825	SLC7A1	High affinity cationic amino acid transporter 1	0.010728896	4.160542525	14.92502129	19.08556381	17.1219162	18.57057227	18.0962942	19.13238551	20.53547722	0.578453174	17.09853911	17.29587877	18.62083496	0.585443223	18.02327517	21.88450444	19.6212202	18.02730602	18.26305066	18.58989455	0.593577664	18.13993959	17.96184434	17.61409816	17.69036379	17.65661307	18.79183487	20.47418335	0.587114468	19.91296551	17.28261323	21.03999333	0.584616387	19.2102113	21.78262085	0.57709366	0.580973254	19.20764249	18.50277209	21.2852443	15.6056607	19.16307409	17.34698802	20.97249615	19.41792975	18.54645341	19.11742909	19.16838612	20.58229763	19.63222667	18.57745372	20.96138822	21.90863835	17.75210456	18.44387056	18.57243471	19.18421402	21.25316726	19.84258418	17.82823587	22.01056703	20.83954453	22.30727642	23.0202063	0.589094064	21.84197026
82936.92	P33897	ABCD1	ATP-binding cassette sub-family D member 1	0.017593233	4.011774851	15.06766494	19.07943979	20.18211394	21.28243352	19.40504548	20.25430391	20.19130942	0.585761645	0.57752602	20.55180001	1.454685166	1.894097141	19.40207368	19.76421994	19.55142113	20.5894181	18.77570742	17.75505728	0.584594817	18.55026686	19.25604913	19.9451909	18.16047297	17.40358732	21.61060135	19.62071842	21.48326533	0.577727139	20.5678534	18.9740456	0.585968368	18.10829585	20.50584983	0.586751469	18.49473048	20.70168095	20.12342096	19.02139736	20.44240317	19.52508537	19.03069761	18.88335636	19.43809739	19.91636333	18.85342112	17.99748333	19.68617851	19.2962735	1.728393881	19.05578188	18.454082	21.16987211	21.61777694	20.11834198	20.08276724	20.85791647	19.37462244	20.90804576	20.19974932	18.40792083	19.11491422	18.60920828	20.47004912	20.21845253
69690.15	P35240	NF2	Merlin	0.005478368	4.389148965	14.68848755	19.07763652	19.97462972	19.43251641	20.18129393	19.72150101	17.8262034	0.588477338	19.17253158	19.00032914	18.40126964	0.591908496	19.13480904	19.04977046	20.14123949	19.34412968	18.17316854	18.42972547	0.58938344	19.26895084	18.20459159	19.68208868	20.0930961	18.33286945	18.39903483	0.587862543	0.592388981	0.589832319	19.49604393	18.07786177	0.580162023	22.89524965	18.74085706	0.582184936	18.84412781	19.64869385	18.89437187	18.9953834	19.79432037	18.74783198	18.99898856	18.75027508	18.70012207	18.86104648	17.82320764	17.13347416	17.98306631	17.78038357	19.53356381	19.88417639	19.16915554	20.72289371	18.85641327	19.31219981	18.93825464	19.46644358	19.20083995	19.71427434	18.6089344	18.63360269	17.84026871	21.15799895	19.37361911	20.72765481
55784.12	P35367	HRH1	Histamine H1 receptor	0.017630953	4.024923114	3.121886985	7.146810099	0.57975526	0.592447831	0.575988322	0.589285725	14.0548964	0.58723248	0.582936945	0.591240215	0.58222242	0.583144645	0.584777121	0.575895933	0.590857316	0.576106511	0.585637662	14.91310653	0.586393186	16.10737897	13.57585762	0.57651398	0.588505537	0.579609699	14.60098125	0.579831404	0.579431352	0.583776643	0.58049341	14.01179029	0.59358628	0.592648982	0.576680816	0.57546226	0.587797527	15.37637317	0.586509194	14.91952786	0.581752971	0.576668126	0.582902222	15.65560955	14.845319	0.592220252	14.88739839	14.51213546	15.93286902	14.55307906	0.583047152	0.589790505	0.583938182	18.86964994	12.93939843	0.577878357	0.576518209	15.43227873	0.590887316	0.59077796	15.16537888	0.584794335	14.8221354	0.577744551	0.5777357	0.593174935
72669.88	P35475	IDUA	Alpha-L-iduronidase	0.014216172	4.564166233	12.65310538	17.21727162	19.44636801	18.91748117	0.581013065	18.04193081	19.14416841	0.588529172	18.91850597	17.91769321	0.587019909	20.05738595	17.69948487	19.04491919	18.93185131	19.49025915	19.20025312	16.61514433	0.583811557	20.06785283	18.43149952	18.33616996	18.1043484	0.578681017	17.72447545	0.578708656	0.578383976	0.578323216	17.49789836	17.70418925	0.583330844	20.72185393	17.95711684	0.578895273	1.7649309	15.72214316	19.81010304	20.01917432	20.11129744	18.64293385	19.50748762	17.72168729	17.87677762	16.87765222	16.89157949	17.61185163	19.21343637	19.12099307	18.57169282	19.19729815	18.90501656	19.92903559	0.586958039	18.57549147	16.19786563	16.72809334	16.36336159	18.23342132	18.38552449	19.3274197	17.80452249	20.75876324	0.590099614	20.0191957
62261.18	P36269	GGT5	Glutathione hydrolase 5 proenzyme	0.039072799	2.113514417	16.89853092	19.01204534	19.36897916	18.19353484	19.09246763	19.39820887	18.23115891	16.4955013	20.44579715	19.11636998	18.99518238	18.98221105	19.61418591	19.01146461	19.50616385	18.72084783	18.93731482	18.85532028	0.585284675	19.10087885	18.64301953	18.40239876	18.60544956	16.19537341	18.29794366	15.85393	17.83433563	0.578417198	19.61311049	18.34497743	0.576450282	19.06423227	18.01771932	18.35881966	16.61447104	18.4984771	20.27479345	19.58135553	20.12216162	19.66339458	18.35896369	18.65037633	16.8138622	19.88335086	17.97636528	19.05786864	19.2560631	19.03754394	20.791306	20.04361826	19.49503998	19.39280793	19.00018831	18.68556646	18.70895399	18.43459311	19.38479534	18.19476166	18.30043663	18.4079662	18.76015547	19.41151241	18.38016034	18.78287637
64567.71	P37173	TGFBR2	TGF-beta receptor type-2	0.046808492	3.847835392	4.376742925	8.224578317	0.585268145	15.70241474	0.579345586	16.56196938	0.581337532	0.580358706	0.576106437	0.581634255	0.583897663	0.583392119	15.62308386	0.580323112	0.579439477	0.579264139	0.594476012	0.580352501	0.581020791	0.593406311	16.03528407	0.585877829	16.46439107	0.581294995	0.575395747	0.591013316	0.58180677	0.585955537	18.94907667	14.35381287	0.580116087	0.582777345	0.578502958	0.591932885	16.16818762	15.8945619	0.59420393	15.87986982	0.575348887	14.83796972	0.578644828	0.589744867	16.01948876	16.50250443	15.93122084	16.46959909	0.575914513	0.583678834	0.576000458	0.585961294	0.589249881	0.583225937	0.593879096	0.57884753	18.07818046	17.2836204	0.59134172	19.36558209	16.60200445	15.60925495	15.31613981	0.578826843	15.96666158	0.581244279
124073.55	P37275	ZEB1	Zinc finger E-box-binding homeobox 1	0.00305503	5.645743309	2.608396218	8.254139527	0.591065049	0.585563173	0.577257184	18.24423839	0.582943255	0.585274282	0.583762574	0.591318975	0.592066878	0.584842088	0.589085663	0.589216155	0.580368831	17.85970804	0.58812923	0.592273551	0.585535539	0.57953865	0.590344002	0.586471259	0.58623989	0.587944079	17.32007899	0.59265201	0.586544396	0.586422791	0.588612606	15.64718435	0.591653107	0.586616272	0.579726228	0.586701181	0.577696511	0.580147045	18.7400466	18.2056474	18.27953861	18.72665234	0.583837475	16.04772952	0.578768904	17.84602699	0.589794763	0.584854832	0.58757822	16.69670005	0.587686783	17.73618534	16.03179357	0.582771454	0.59444016	0.581095617	0.582283536	17.56666077	0.582123536	0.593915517	17.7434216	16.45347788	0.5915001	0.58304062	19.92624522	0.586081836
